id_autor|area|subarea|esp
34693605452082|Geociências|Planejamento Agrícola e Ambiental|
34693605452082|Geociências|Sistema de Informação Geográfica|Sistema de Informação Geográfica- Análise Espacial
34693605452082|Geociências|Land Use Change Monitoring|Land Use Change Monitoring and Modelling
34693605452082|Geociências|Biofuel|
23557397211675|Ciência da Computação|Sistemas de Computação|
23557397211675|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
23557397211675|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
23557397211675|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
71380874153314|Ciência da Informação||
71380874153314|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
71380874153314|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
71380874153314|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
71380874153314|Probabilidade e Estatística|Estatística|Análise de Dados
71380874153314|Probabilidade e Estatística|Probabilidade e Estatística Aplicadas|
16374097368078|Ciência da Computação|Metodologia e Técnicas da Computação|Teste de Software
16374097368078|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
16374097368078|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
16374097368078|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
16374097368078|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
16374097368078|Ciência da Computação|Metodologia e Técnicas da Computação|Sistema Embarcado de Tempo Real
23912674950072|Ciência da Computação|Sistemas de Informação|
23912674950072|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
23912674950072|Ciência da Computação|Sistemas de Computação|Sistemas Embarcados e Computação Ubíqua
23912674950072|Ciência da Computação|Sistemas de Computação|Desenvolvimento Web
22307432250869|Ciência da Computação|Computação Visual|
22307432250869|Ciência da Computação|Computação Gráfica|
22307432250869|Ciência da Computação|Inteligência Artificial|
22307432250869|Ciência da Computação|Geometria Computacional|
22307432250869|Ciência da Computação|Computação Forense|
22307432250869|Ciência da Computação|Métodos de otimização não-linear|
82388860714705|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
82388860714705|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
82388860714705|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
82388860714705|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
82388860714705|Educação|Currículo|Teoria Geral de Planejamento e Desenvolvimento Curricular
82388860714705|Ciência da Computação|Metodologia e Técnicas da Computação|TECNOLOGIA DE ENSINO A DISTÂNCIA
07727024654188|Ciência da Computação|Sistemas de Computação|Multimídia
07727024654188|Ciência da Computação|Sistemas de Computação|Informática na Educação
07727024654188|Ciência da Computação|Sistemas de Computação|Inteligência Artificial
07727024654188|Ciência da Computação|Sistemas de Computação|Informática Em Saúde
07727024654188|Ciência da Computação|Sistemas de Computação|Realidade Virtual
07727024654188|Ciência da Computação|Sistemas de Computação|Desenvolvimento de Software Aplicativo
01982954114164|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
09837868064895|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
09837868064895|Ciência da Computação|Teoria da Computação|Computabilidade e Modelos de Computação
09837868064895|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
09837868064895|Engenharia Nuclear|Tecnologia dos Reatores|Instrumentação para Operação e Controle de Reatores
09837868064895|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
09837868064895|Robótica, Mecatrônica e Automação|Robotica Móvel|
33174080937000|Ciência da Computação|Metodologia e Técnicas da Computação|Hipermídia Educacional
33174080937000|Ciência da Computação|Matemática da Computação|Matemática Simbólica
33174080937000|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Artificial
33174080937000|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas para Web
43989920370476|Ciência da Computação|Metodologia e Técnicas da Computação|Bioinformática
43989920370476|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
43989920370476|Ciência da Computação|Teoria da Computação|Lógica Fuzzy
43989920370476|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Microprocessadores
33757419649661|Ciência da Computação|Teoria da Computação|
33757419649661|Ciência da Computação|Teoria da Computação|Computabilidade e Modelos de Computação
33757419649661|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
33757419649661|Matemática|Álgebra|Lógica Matemática
33757419649661|Ciência da Computação|Logica Universal|
33757419649661|Ciência da Computação|Inteligencia Artificial|
34792761198343|Ciência da Computação|Sistemas de Computação|Teleinformática
34792761198343|Probabilidade e Estatística|Probabilidade e Estatística Aplicadas|Modelos Analíticos e de Simulação
34792761198343|Ciência da Computação|Educação Superior|Cursos de Graduação
23330297764911|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
64100484580733|Engenharia Biomédica|Bioengenharia|Processamento de Sinais Biológicos
64100484580733|Ciência da Computação|Reconocimiento de Patrones|
64100484580733|Ciência da Computação|Inteligencia Artificial|
64100484580733|Engenharia Elétrica|Sistemas Elétricos de Potência|
64100484580733|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Teoria Geral dos Circuitos Elétricos
64100484580733|Engenharia Elétrica|Telecomunicações|Processamento Digitais de Fala
30205470596637|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
30205470596637|Ciência da Computação|Algoritmos e Estruturas de Dados|
25473885727627|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
25473885727627|Ciência da Computação|Metodologia e Técnicas da Computação|
25473885727627|Ciência da Computação|Metodologia e Técnicas da Computação|Docência
25473885727627|Administração|Administração de Empresas|
25473885727627|Ciência da Computação|Metodologia e Técnicas da Computação|GESTÃO DE PROCESSOS
25473885727627|Ciência da Computação|Metodologia e Técnicas da Computação|SISTEMA DA QUALIDADE
22916218414168|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Sistemas Embarcados
22916218414168|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
22916218414168|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Automação Eletrônica de Processos Elétricos e Industriais
22916218414168|Ciência da Computação||
31332176384646|Ciência da Computação|Educação à Distância|
31332176384646|Educação|Tópicos Específicos de Educação|Informática Aplicada à Educação
31332176384646|Ciência da Computação|Interação Humano Computador|
31332176384646|Ciência da Computação|Web Social|
31332176384646|Ciência da Computação|Web Semântica|
31332176384646|Ciência da Computação|Ontologias|
19131586907678|Ciência da Computação|Sistemas de Conhecimento|
19131586907678|Ciência da Computação|Inteligência Artificial|
19131586907678|Ciência da Computação|Sistemas de Conhecimento|Governo Eletrônico
19131586907678|Ciência da Computação|Sistemas de Conhecimento|Memória e Aprendizagem Organizacional
19131586907678|Ciência da Computação|Matemática da Computação|Cálculo Numérico Computacional
19131586907678|Ciência da Computação|Tecnologia de Informação|
59787550694631|Ciência da Computação||
86271676145077|Engenharia Civil|Estruturas|Estruturas de Concreto
86271676145077|Engenharia Civil|Engenharia Hidráulica|Hidrologia
86271676145077|Engenharia Civil|Engenharia Hidráulica|
86271676145077|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
86271676145077|Engenharia Cartografica||
86271676145077|Planejamento Urbano e Regional||
50562858207849|Ciência da Computação|Redes Veiculares|
50562858207849|Ciência da Computação|Redes de Computadores|
50562858207849|Ciência da Computação|Computação Distribuída|
50562858207849|Ciência da Computação|Sistemas Operacionais|
50562858207849|Ciência da Computação|Sistemas de Informação|
55907894622341|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Requisitos de Software
55907894622341|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
55907894622341|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
55907894622341|Engenharia de Produção|Gerência de Produção|Gestão da Informação
55907894622341|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|
54770000447722|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
54770000447722|Ciência da Computação|Desenvolvimento Distribuído de Software|
86150183103056|Engenharia de Produção|Gerência de Produção|
86150183103056|Engenharia de Produção|Gerência de Produção|Planejamento, Projeto e Controle de Sistemas de Produção
86150183103056|Ciência da Computação||
86150183103056|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
86150183103056|Engenharia de Produção|Engenharia do Produto|
86150183103056|Ciência da Computação|Sistemas de Computação|
73342412842546|Química|Química Analítica|Instrumentação Analítica
73342412842546|Química|Química Analítica|Métodos Óticos de Análise
73342412842546|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
73342412842546|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
73342412842546|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
73342412842546|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
20399213525992|Matemática|Matemática Aplicada|
20399213525992|Ciência da Computação|Metodologia e Técnicas da Computação|Otimização
20399213525992|Engenharia Mecânica|Engenharia Térmica|Termodinâmica
47487762250438|Ciência da Computação|Informática e Educação|
47487762250438|Ciência da Computação|Lógica e Representação de Conhecimento|
