|autores|titulo|ano
1327|Maria Luiza C. Passini&Katiusca B. Estébanez&Grazziela P. Figueredo&Nelson Francisco Favilla Ebecken|strategy train set selection text classification problem|2013
1333|RODRIGUES, EDUARDO R.&NAVAUX, PHILIPPE O.A.&Jairo Panetta&MENDES, CELSO L.|preserve semantic processor environment|2013
1334|Ricardo Ariel C. Rabelo&Hendrik Teixeira Macedo&Eduardo Oliveira Freire&Rodrigo Morio Oliveira|code generation game strategy|2013
1343|Lilian A. Krug&Douglas F. M. Gherardi&José L. Stech&Zelinda M. A. N. Leão&Ruy K. P. Kikuchi&Estevam Rafael Hruschka Júnior&David J. Suggett|construction causal network estimate bleach intensity|2013
1344|BUTT, N.&BEYER, H. L.&BENNETT, J. R.&BIGGS, D.&MAGGINI, R.&Morena Mills&RENWICK, A. R.&SEABROOK, L. M.&POSSINGHAM, H. P.|biodiversity risk fossil fuel extraction|2013
1346|Witold Pedrycz|granular compute framework system model|2013
1347|Demostenes Zegarra Rodriguez&Graça Bressan&LOPES ROSA, RENATA|intelligent learn technique apply quality level voice communication|2013
1353|Adriano K. Maron&Renata Hax Sander Reiser&Maurício Lima Pilla&Adenauer Correa Yamin|quantum process novel optimization quantum simulation|2013
1354|Ricardo de Andrade Araújo&Adriano Lorena Inacio de Oliveira&Silvio Romero de Lemos Meira|swarm base evolutionary morphological approach binary classification problem|2013
1355|SÉRGIO SANTOS, PAULO&João Paulo Andrade Almeida&Guizzardi, Giancarlo|ontology base analysis semantic structure model method|2013
1358|Zanoni Dias&Siome Goldenstein&Anderson de Rezende Rocha|scale image phylogeny trace image ancestry relationship|2013
1360|Rodrigo Ferreira de Morais&SERQUEIRA, ELIAS OLIVEIRA&DANTAS, NOELIO OLIVEIRA|effect oh radical silicon network lifetime sodium silicate glass|2013
1361|Tereza Cristina Giannini&PINTO, C.E.&ACOSTA, A.L.&Mariana Taniguchi&Antonio Mauro Saraiva&Isabel Alves dos Santos|interaction scale case bee oil produce plant south|2013
1363|ROCHADEL, WILLIAN&BENTO DA SILVA, JUAREZ&SIMÃO, JOSÉ PEDRO&RIBEIRO ALVES, GUSTAVO&MARCELINO, RODERVAL&Vilson Gruber|extend access lab device context|2013
1364|ALVES, ALEXANDRE ALONSO&BHERING, LEONARDO LOPES&ROSADO, TATIANA BARBOSA&LAVIOLA, BRUNO GALVÊAS&Eduardo Fernandes Formighieri&CRUZ, COSME DAMIÃO|analysis diversity provide insight variability physic nut bank|2013
1369|Adriano Fiorese&Fernando Menezes Matos&Omir Alves Jr&Ramon Ruppenthal|multi approach select service provider collaborative competitive multi provider environment|2013
1372|Paulo Sergio M dos Santos&Guilherme Horta Travassos|representation aggregation evidence software engineer theory belief base perspective|2013
1375|Joao Gari da Silva Fonseca Junior&Oozeki Takashi&Hideaki Ohtake&Ken-ichi Shimose&Takashima Takumi&Ogimoto Kazuhiko|analysis different technique set support vector regression forecast japan|2013
1376|SOARES, MICHELLE PRIOLI&BARCHUK, ANGEL&Ana Carolina Quirino Simoes&DOS SANTOS CRISTINO, ALEXANDRE&DE PAULA FREITAS, FLÁVIA CRISTINA&CANHOS, LUÍSA&BITONDI, MÁRCIA MARIA|gene involve exoskeleton formation pupal adult molt insect model|2013
1381|Claudia de Oliveira Melo&Cruzes, Daniela S.&Fabio Kon&Reidar Conradi|case study team productivity management|2013
1382|ESCOVEDO, TATIANA&ABS DA CRUZ, ANDRÉ V.&Marley Maria Bernardes Rebuzzi Vellasco&KOSHIYAMA, ADRIANO S.|learn concept drift use evolutionary ensemble|2013
1385|PESSIN, GUSTAVO&SALES, DANIEL O.&DIAS, MAURÍCIO A.&KLASER, RAFAEL L.&Denis Fernando Wolf&UEYAMA, JÓ&OSÓRIO, FERNANDO S.&VARGAS, PATRÍCIA A.|swarm intelligence quest solve garbage recycle collection problem|2013
1386|MALTA, TATHIANE MAISTRO&KASHIMA, SIMONE&Israel Tojal Da Silva&PINHEIRO, DANIEL GUARIZ&DOS SANTOS, ANEMARIE RAMOS&PINTO, MARIANA TOMAZINI&PANEPUCCI, RODRIGO ALEXANDRE&TAKAYANAGUI, OSVALDO MASSAITI&TANAKA, YUETSU&COVAS, DIMAS TADEU|expression relate gene t cell infection|2013
1388|Adriane Beatriz de Souza Serapião&Antônio Carlos Bannwart|knowledge discovery classification phase vertical flow pattern heavy oil pressure drop flow rate datum|2013
1391|Ellen Hidemi Fukuda&Luis Mauricio Graña Drummond|inexact project gradient method vector optimization|2013
1392|Michael jeremie Poss|optimization budget uncertainty|2013
1394|Patrick Herve LOUODOP FOTSO&FOTSIN, HILAIRE&KOUNTCHOU, MICHAUX&BOWONG, SAMUEL|time synchronization system theory circuit|2013
1395|Augusto César Rueda Medina&John Fredy Franco Baquero&Marcos Julio Rider Flores&Antonio Padilha Feltrin&Rubén Augusto Romero Lázaro|mix integer linear approach optimal type size allocation distribute generation radial distribution system|2013
1396|ALCÓN, LILIANA&FARIA, LUERBIO&Celina Miraglia Herrera de Figueiredo&GUTIERREZ, MARISA|clique graph complexity|2013
1399|de Avila, Sandra Eliza Fontes&Nicolas Thome&Matthieu Cord&Eduardo Alves do Valle Jr&Arnaldo de Albuquerque Araújo|pool image representation point view|2013
1403|Renato de Oliveira Moraes&Fernando José Barbin Laurindo|maturity performance information technology project management|2013
1404|PAULA, IALIS C.&MEDEIROS, FATIMA N. S.&Francisco Nivando Bezerra&USHIZIMA, DANIELA M.|corner detection planar shape|2013
1408|Santiago Augusto Nunes&Luciana A. S. Romani&Ana Maria Heuminski Avila&Priscila P. Coltri&Agma Juci Machado Traina&Elaine Parros Machado de Sousa|find pattern datum stream|2013
1409|Carlos M.C. Jacinto&Paulo J. Freitas Filho&Silvia Modesto Nassar&Mauro Roisenberg&Diego G. Rodrigues&Mariana D.C. Lima|optimization model prediction drill rate salt layer chemical engineer transaction|2013
1410|Daniel Cardoso Moraes de Oliveira&Kary Ocaña&Eduardo Ogasawara&JONAS DIAS&João Gonçalves&Fernanda Baião&Marta Lima de Queiros Mattoso|performance evaluation parallel strategy public cloud study workflow|2013
1414|Jerry Adriani Johann&Jansle Vieira Rocha&Stanley Robson de Medeiros Oliveira&Luiz Henrique Antunes Rodrigues&Rubens Augusto Camargo Lamparelli|datum mine technique identification homogeneous area use temporal profile soybean crop|2013
1415|Nestor Walter Trepode&DE FARIAS, CLÉVER R.G.&BARRERA, JUNIOR|pattern orient specification gene network inference process|2013
1416|Galetti, M.&R.G. Collevatti&M.M. Pires&P. R. Guimaraes Jr.&P. H. Brancalion&Milton Cezar Ribeiro&P. Jordano&Roger Guevara&Marina Cortês&Fadini, R.&S. Von Matter&Abraão B. Leite&Fabio Labecca&T. Ribeiro&Carolina Carvalho|functional extinction bird drive rapid evolutionary change seed size|2013
1417|Eduardo Gurgel Pinho&Francisco Heron de Carvalho Junior|object orient language distribute memory parallel compute platform|2013
1419|Michel Silva&Daniele Trevisan&David Nadler Prata&Elineide Marques&MARCELO LISBOA&Monica Prata|explore database freshwater reservoir legal amazon|2013
1421|Francisco Petrônio Alencar de Medeiros&Alex Sandro Gomes&Ricardo Amorim&Gabriela Alencar de Medeiros|redesign collaboration tool enhance social presence online learn environment|2013
1425|L.F. Morán-Mirabal&J.L. González-Velarde&M.G.C. Resende&Ricardo Martins de Abreu Silva|heuristic handover minimization mobility network|2013
1427|André Menolli&Sheila dos Santos Reinehr&Malucelli, Andreia|organizational learn apply software engineer systematic review|2013
1429|Thibaut Victor Gaston Vidal&CRAINIC, TEODOR GABRIEL&GENDREAU, MICHEL&PRINS, CHRISTIAN|heuristic attribute vehicle rout problem survey synthesis|2013
1432|Fernando Moraes de Oliveira&Ralph dos Santos Mansur&Wallace Vallory Nunes&LANZILLOTTI, REGINA S.&CARVALHO, L. A. V.&GONCALVES, RAQUEL|recognition behavior pattern patient|2013
1435|Chiara Renso&Miriam Baglioni&José Antonio Fernandes de Macêdo&Roberto Trasarti&Monica Wachowicz|reveal understand behavior analyze trajectory datum|2013
1440|Ahmed A. A. Esmin&Denilson Alves Pereira&Marluce Rodrigues Pereira&Deivison Luiz Araújo|platform datum mine base service orient architecture|2013
1444|ESTEVES, DIEGO&Julio Cesar Duarte|prediction asset behavior series use machine learn algorithm|2013
1446|Maria José Alencar dos Santos&Erlei Cassiano Keppeler&Lisandro Juno Soares Vieira&Alzenira Jacob Serra&Antonio Sergio Ferraudo|zooplankton composition oxbow lake upper river acre state|2013
1448|Cristiano Maciel da Silva&André L. L. de Aquino&Wagner Meira Jr|deployment dissemination point area support communication|2013
1450|Mário Mestria&Luiz Satoru Ochi&Simone de Lima Martins|grasp path euclidean cluster travel salesman problem|2013
1451|Adolfo Guimaraes&Thales F. Costa&Anisio&Gisele Lobo Pappa&Nivio Ziviani|guard genetic unify approach recommendation|2013
1453|Wesley Gomes de Almeida&SENNE, E.&YANASSE, H.|exact solution multiple allocation hub location problem|2013
1454|Ricardo Poley Martins Ferreira&Maurício Cardoso de Souza&Henrique Pacca Loureiro Luna&Philippe Mahey|optimization capacity expansion flow assignment network|2013
1457|Jasmine Araújo&Josiane Rodrigues&Simone Fraiha&Hermínio S. Gomes&João Crisóstomo Weyl Albuquerque Costa&Gervásio Protásio dos Santos Cavalcante&Carlos Renato Lisboa Francês|new strategy plan performance evaluation wireless network case study base cross layer approach|2013
1458|Mohammadreza Hadizadeh&Yamashita, M. T.&Tomio, Lauro&Delfino, A.&Frederico, T.|range dissociation datum cesium atom|2013
1461|Adriane Beatriz de Souza Serapião|cuckoo search solve economic dispatch load problem|2013
1462|Cássio Martini Martins Pereira&Rodrigo Fernandes de Mello|t stream cluster time series datum stream|2013
1466|Andrea Cynthia Santos&LIMA, DIEGO ROCHA&ALOISE, DARIO JOSÉ|model solve bi diameter cost spin tree problem|2013
1467|Flávio Roberto Santos&Weverton Luis da Costa Cordeiro&Luciano Paschoal Gaspary&Antonio Marinho Pilla Barcellos|pollution taste tag base strategy increase download quality file share system|2013
1470|David Corrêa Martins Junior&DE OLIVEIRA, EVALDO A.&Braga-Neto, Ulisses M.&Hashimoto, Ronaldo F.&Cesar, Roberto M.|signal propagation network relationship intrinsically variable|2013
1471|Rodrigo Remor de Oliveira&Felipe da Costa Noguez&Cristiano A Costa&Jorge Luis Victória Barbosa&Mario Prado|intelligent model cargo track base shelf mobile device|2013
1472|CORDEIRO, GARDÊNIA MARINHO&DANTAS, STEPHANIE ROLIM&Luis Gonzaga Sales Vasconcelos&Romildo Pereira Brito|effect liquid separation efficiency distillation column|2013
1473|Silas Sallaume&De Lima Martins, Simone&Luiz Satoru Ochi&warley Gramacho da Silva&Carlile Campos Lavor&Leo Liberti|search algorithm find structure protein backbone chain|2013
1477|FERRAZ, INHAÚMA&Ana Cristina Bicharra Garcia|ontology association rule|2013
1479|Dalcimar Casanova&BACKES, ANDRÉ RICARDO&Odemir Martinez Bruno&Odemir Martinez Bruno|pattern recognition tool base network base approach|2013
1481|LIMA, LETÍCIA S.&Coe, Michael T.&Britaldo Silveira Soares Filho&CUADRA, SANTIAGO V.&DIAS, LÍVIA C. P.&Costa, Marcos H.&LIMA, LEANDRO S.&Rodrigues, Hermann O.|feedback deforestation climate hydrology southwestern amazon implication provision ecosystem service|2013
1484|SCHUSTER, DANIEL&ROSI, ALBERTO&MAMEI, MARCO&SPRINGER, THOMAS&Markus Endler&ZAMBONELLI, FRANCO|context|2013
1485|Said Sadique Adi&Carlos Eduardo Ferreira|alignment application gene prediction problem|2013
1489|FENG, SHAW C.&KRAMER, THOMAS&SRIRAM, RAM D.&LEE, HANMIN&JOUNG, CHE B.&Parisa Ghodous|disassembly process information model|2013
1491|Moraes, Mauricio C.&Carlos Alberto Heuser&Viviane Pereira Moreira&Barbosa, Denilson|discovery domain specific query form survey|2013
1493|Maria Helena Baena de Moraes Lopes&Rodrigo Jensen&Diná de Almeida Lopes Monteiro da Cruz&Fabiana Gonçalves de Oliveira Azevedo Matos&Paulo Sérgio Panse Silveira&Neli Regina Siqueira Ortega|application model base logic evaluate nurse accuracy student|2013
1496|Giovani Gracioli&Antonio Augusto Medeiros Fröhlich&Rodolfo Pellizzoni&Sebastian Fischmeister|implementation evaluation partition schedule time|2013
1499|Welington Luis de Oliveira&SAGASTIZÁBAL, C.|level bundle method oracle demand accuracy|2013
1501|COUTINHO, NUNO&Susana Isabel Barreto de Miranda Sargento|analysis control multiparty service|2013
1502|Renan Augusto Starke&OLIVEIRA, RÔMULO S.|system management mode time base control application|2013
1504|HAPP, PATRICK NIGRI&Raul Queiroz Feitosa&Cristiana Barbosa Bentes&Ricardo Farias|region grow segmentation algorithm|2013
1505|Nilberto Heder Medina&Santos, R. B. B.&SEIXAS, L. E.&TABACNIKS, M. H.&Marcilei Aparecida Guazzelli da Silveira&Nemitala Added&Vitor Ângelo Paulino de Aguiar&F. Aguirre&Renato Camargo Giacomini&MACCHIONE, E. L. A.&DE MELO, M. A. A.&Juliano A de Oliveira|facility study radiation effect device|2013
1507|César Angonese&Alcides Calsavara&Luiz Augusto Lima Jr|workload balance cloud replicate service|2013
1508|Edurado Costa Ramos&Flávia Maria Santoro&Fernanda Araujo Baião|think box discover relevance external context business process|2013
1511|GOLDBARG, MARCO C.&Elizabeth Goldbarg&Paulo Henrique Asconavieta da Silva&MENEZES, MATHEUS DA S.&LUNA, HENRIQUE P.L.|algorithm apply travel car renter problem|2013
1512|Paola Guindani Cordel&Nicolas Hudson de Mello&Tatiana Montes Celinski&Márcio Augusto de Souza|development applet support learn sort algorithm|2013
1513|João Ladislau Barbará Lopes&Márcia Gusmão&Patricia Davet&Rodrigo Santos de Souza&Ana Marilza Pernas&Yamin, Adenauer&Claudio Fernando Resin Geyer|distribute architecture context awareness compute|2013
1514|Elizabeth Simão Carvalho&Marcirio Silveira Chaves|detect end model build visualization tool base online review|2013
1517|Renato Lima Novais&TORRES, ANDRÉ&Thiago Souto Mendes&Manoel Gomes de Mendonça Neto&Nico Zazworka|software evolution visualization map study|2013
1520|Viviane Formice Vianna&Sandra Helena Unêda-Trevisoli&Janete Apparecida Desiderio&Silviane de Santiago&Kauê Charnai&José Arantes Ferreira Júnior&Antonio Sergio Ferraudo&Antonio Orlando Di Mauro|multivariate approach influence character select soybean|2013
1521|Rodrigo de Souza Lima Espinha&Kyoungsoo Park&Waldemar Celes Filho&Glaucio H Paulino|simulation use zone model|2013
1524|MARKENZON, LILIAN&WAGA, CHRISTINA FRAGA ESTEVES MACIEL&PEREIRA, PAULO RENATO DA COSTA&Clicia Valladares Peixoto Friedmann&LOZANO, ABEL RODOLFO GARCIA|representation chordal graph|2013
1528|Encarnação de Lourdes Bassoli Andreo Gonçalves&RUBENS MACIEL FILHO|alcohol production process model base indicator use software industrial automation manufacture execution system mes|2013
1531|L. C. PÁDUA, FLÁVIO&Guilherme Tavares de Assis&H.G.FREITAS, MÁRIO|object base image retrieval use local feature extraction relevance feedback|2013
1532|Carlos Rafael García Hernández&Rosales, J.&García, L.&MUÑOZ, A.&ROSALES, F.&BRAYNER, C.&Pérez, J.|evaluation uranium thorium plutonium thorium fuel cycle temperature system|2013
1533|MESSIAS, JOHNNATAN&SCHMIDT, LUCAS&OLIVEIRA, RICARDO&Fabrício Benevenuto de Souza|follow bot transform robot user twitter|2013
1535|OLIVEIRA, LEYDIMERE J C&COSTA, MARCOS H&Britaldo Silveira Soares Filho&COE, MICHAEL T|scale expansion agriculture win scenario|2013
1539|GOMES, JULIANA FREITAS SANTOS&VIEIRA, RAFAELA REZENDE&Fabiana Rodrigues Leta|indicator classification banana ripen|2013
1540|GARCÍA, LÁZARO&GONZÁLEZ, DANIEL&Carlos Rafael García Hernández&GARCÍA, LAURA&BRAYNER, CARLOS|efficiency sulfur iodine water split process hydrogen production base ad accelerator drive system|2013
1543|PEREIRA, L.F.A.&CAVALCANTI, G.D.C.&Tsang Ing Ren&PINHEIRO, H.N.B.|surface coarseness analysis technique fingerprint spoof detection|2013
1544|Victor Hugo Cunha de Melo&William Robson Schwartz&Hélio Pedrini&Larry Steven Davis|datum drive detection optimization framework|2013
1547|Huederson Aparecido Botura Da Silva&Vitor Chaves de Oliveira&Alexandre de Assis Mota&Lia Toledo Moreira Mota|electric field polymeric voltage class|2013
1548|C. C. Dantas&Alex E. Moura&Tiago L. Rolim&Sílvio de Barros Melo&Valdemir Alexandre dos Santos&Emerson Alexandre de O. Lima|datum evaluation visibility single beam scanner gamma ray tomography|2013
1554|IANZEN, ANDRESSA&MAUDA, EVERSON CARLOS&PALUDO, MARCO ANTÔNIO&Reinehr, Sheila&Andreia Malucelli|software process improvement organization action research approach|2013
1555|Emilia Katarzyna Witkowska Nery&KUBOTA, LAURO T.|sense approach paper base device review|2013
1558|FERREIRA, RAFAEL&DE SOUZA CABRAL, LUCIANO&LINS, RAFAEL DUEIRE&PEREIRA E SILVA, GABRIEL&FREITAS, FRED&CAVALCANTI, GEORGE D.C.&Rinaldo José de Lima&SIMSKE, STEVEN J.&FAVARO, LUCIANO|assess sentence score technique text|2013
1560|Rodrigo Amaral Seger&Marcelo Mortesen Wanderley&Alessandro Lameiras Koerich|automatic detection musician ancillary gesture base video analysis|2013
1566|Alessandro Santiago dos Santos&ARUMUGAM, PAVENTHAN&MIYAKE, MARIO&LE GALL, FRANCK&BAUMBERGER, MARIANNE&SATHYA, RAO&COUSIN, PHILLIPE&FRIIS, JORGEN&VOUFFO, ALAIN&INGLESANT, PHILIP|add value internet facility challenge requirement recommendation|2013
1568|clarice santos&Rosiane de Freitas Rodrigues&mario salvatierra|sphere intersection algorithm molecular distance geometry problem|2013
1569|HUANG, WEI&OH, SUNG-KWUN&Witold Pedrycz|time project schedule problem|2013
1571|SANTOS, J. AUGUSTO&George Marconi de Araújo Lima&BLETSAS, KONSTANTINOS|test time embed system routine|2013
1572|Antonio Jose C Rodrigues&Tiago Garcia de Senna Carneiro&Pedro Ribeiro de Andrade Neto|time visualization pipeline model|2013
1576|Flavio V. Figueiredo&Henrique Pinto&Fabiano Belem&Jussara Marques Almeida&Marcos André Gonçalves&Edleno Silva de Moura&David Fernandes|assess quality feature medium|2013
1577|Whitney Welch&Cheryl Howe&Jeffer Eidi Sasaki&EZ Fitzhugh&David Bassett Jr&Dixie Thompson&Freedson, Patty S.&Staudenmayer, J&John, Dinesh&Jeremy A Steeves&Scott Conger&Tyrone Ceaser|classification accuracy wrist gravity estimator activity|2013
1578|Rongpei Zhang&Yu, Xi-Jun&Zhao, Guo-Zhong|modify burgers equation method|2013
1581|Alessandro Luiz Stamatto Ferreira&Leonardo Cunha de Miranda&Erica Esteves Cunha de Miranda&Sarah Gomes Sakamoto|survey interactive system base brain computer interface|2013
1582|KIM, JAEMYUN&MURSHED, MAHBUB&Gerberth Adín Ramírez Rivera&CHAE, OKSAM|background model use edge segment distribution|2013
